,fromTaz,toTaz,route_edges,start_edge,last_edge
90,taz_65,taz_18,8926043 509721011 509721012-AddedOnRampEdge 509721012 509721013 509721013-AddedOffRampEdge 850394066 867203204 867203204-AddedOffRampEdge 157607517 508479360 508479365#0 508479365#1-AddedOnRampEdge 508479365#1 417527401 394126786#0,8926043,394126786#0
91,taz_65,taz_2,8926043 509721011 509721012-AddedOnRampEdge 509721012 509721013 509721013-AddedOffRampEdge 850394066 867203204 867203204-AddedOffRampEdge 157607517 508479360 508479365#0 508479365#1-AddedOnRampEdge 508479365#1 508479370#0 508479370#1-AddedOnRampEdge 508479370#1,8926043,508479370#1
92,taz_65,taz_3,8926043 509721011 509721012-AddedOnRampEdge 509721012 509721013 509721013-AddedOffRampEdge 850394066 867203204 867203204-AddedOffRampEdge 417527262 30832610 172165117 508479329-AddedOnRampEdge 508479329 508479332#0 508479332#1-AddedOnRampEdge 508479332#1 157607611 157607611-AddedOffRampEdge 395439805 363648766#1-AddedOnRampEdge 363648766#1 395439800,8926043,395439800
93,taz_65,taz_4,8926043 509721011 509721012-AddedOnRampEdge 509721012 417526194 395368020 157607604-AddedOnRampEdge 157607604 123555227 30959006 30959001 416130129#1 416130128 28415043 850378488 8947524#1 28357293,8926043,28357293
94,taz_65,taz_66,8926043 509721011 509721012-AddedOnRampEdge 509721012 417526194 395368020 157607604-AddedOnRampEdge 157607604 123555227 30959006 23895318 394137972 30957455 525720404 15371862#1 503520926 503520922 687721973 157607718 124952189 395368018,8926043,395368018
95,taz_65,taz_67,8926043 509721011 509721012-AddedOnRampEdge 509721012 509721013 509721013-AddedOffRampEdge 8926075 28414402,8926043,28414402
96,taz_65,taz_68,8926043 509721011 509721012-AddedOnRampEdge 509721012 509721013 509721013-AddedOffRampEdge 850394066 867203204 867203204-AddedOffRampEdge 157607517 508479360 157607691 123867444 8925209 508479350 508479355 417513208,8926043,417513208
97,taz_65,taz_69,8926043 509721011 509721012-AddedOnRampEdge 509721012 417526194 395368020 157607604-AddedOnRampEdge 157607604 123555227 30959006 23895318 394137972 30957455,8926043,30957455
98,taz_65,taz_70,8926043 509721011 509721012-AddedOnRampEdge 509721012 509721013 509721013-AddedOffRampEdge 850394066 867203204 867203204-AddedOffRampEdge 417527262 30832610 157751113 394139592#0,8926043,394139592#0
99,taz_65,taz_71,8926043 509721011 509721012-AddedOnRampEdge 509721012 509721013 509721013-AddedOffRampEdge 850394066 867203204 867203204-AddedOffRampEdge 417527262 30832610 172165117 508479329-AddedOnRampEdge 508479329 508479332#0 508479332#1-AddedOnRampEdge 508479332#1 157607611 157607611-AddedOffRampEdge 26276999 394110951,8926043,394110951
100,taz_65,taz_78,8926043 509721011 509721012-AddedOnRampEdge 509721012 417526194 395368020 157607604-AddedOnRampEdge 157607604 123555227 30959006 30959001 416130129#1 416130128 28415043 28357206 28357215 417050032 317402151#0,8926043,317402151#0
101,taz_66,taz_0,157751119 27807300 157607604-AddedOnRampEdge 157607604 123555227 30959006 23895318 394137972 30957455 525720404 15371862#1 503520926 503520922 687721973 157607744 157607744-AddedOffRampEdge 851559586 124952183 28414589-AddedOnRampEdge 28414589 360948375 509721010#0-AddedOnRampEdge 509721010#0 509721010#1-AddedOnRampEdge 509721010#1,157751119,509721010#1
102,taz_66,taz_4,157751119 27807300 157607604-AddedOnRampEdge 157607604 123555227 30959006 30959001 416130129#1 416130128 28415043 850378488 8947524#1 28357293,157751119,28357293
103,taz_66,taz_65,157751119 27807300 157607604-AddedOnRampEdge 157607604 123555227 30959006 23895318 394137972 30957455 525720404 15371862#1 503520926 503520922 687721973 157607744 157607744-AddedOffRampEdge 184867444 28414573 283638411 283637999,157751119,283637999
104,taz_66,taz_69,157751119 27807300 157607604-AddedOnRampEdge 157607604 123555227 30959006 23895318 394137972 30957455,157751119,30957455
105,taz_66,taz_78,157751119 27807300 157607604-AddedOnRampEdge 157607604 123555227 30959006 30959001 416130129#1 416130128 28415043 28357206 28357215 417050032 317402151#0,157751119,317402151#0
106,taz_67,taz_0,23891838 395388037 687721971 687721971-AddedOffRampEdge 687721970 768291609 28414589-AddedOnRampEdge 28414589 360948375 509721010#0-AddedOnRampEdge 509721010#0 509721010#1-AddedOnRampEdge 509721010#1,23891838,509721010#1
107,taz_67,taz_65,23891838 395388037 687721971 687721971-AddedOffRampEdge 417514364 28414572 28414573 283638411 283637999,23891838,283637999
108,taz_68,taz_0,157607751 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 687721970 768291609 28414589-AddedOnRampEdge 28414589 360948375 509721010#0-AddedOnRampEdge 509721010#0 509721010#1-AddedOnRampEdge 509721010#1,157607751,509721010#1
109,taz_68,taz_1,157607737 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 157607691 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 851555734 28464126#0 28464126#1-AddedOnRampEdge 28464126#1 552603209,157607737,552603209
110,taz_68,taz_16,157607735#0 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 157607691 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 394159695 394159694 157782429#0,157607735#0,157782429#0
111,taz_68,taz_17,157607735#0 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 157607691 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 157607710 394116561,157607735#0,394116561
112,taz_68,taz_18,157607737 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 508479365#0 508479365#1-AddedOnRampEdge 508479365#1 417527401 394126786#0,157607737,394126786#0
113,taz_68,taz_2,157607737 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 508479365#0 508479365#1-AddedOnRampEdge 508479365#1 508479370#0 508479370#1-AddedOnRampEdge 508479370#1,157607737,508479370#1
114,taz_68,taz_3,157607735#0 157607735#1 867203204 867203204-AddedOffRampEdge 417527262 30832610 172165117 508479329-AddedOnRampEdge 508479329 508479332#0 508479332#1-AddedOnRampEdge 508479332#1 157607611 157607611-AddedOffRampEdge 395439805 363648766#1-AddedOnRampEdge 363648766#1 395439800,157607735#0,395439800
115,taz_68,taz_65,157607751 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 417514364 28414572 28414573 283638411 283637999,157607751,283637999
116,taz_68,taz_67,157607751 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 417513700 394161435 394161434#0,157607751,394161434#0
117,taz_68,taz_70,157607737 157607735#1 867203204 867203204-AddedOffRampEdge 417527262 30832610 157751113 394139592#0,157607737,394139592#0
118,taz_68,taz_71,157607735#0 157607735#1 867203204 867203204-AddedOffRampEdge 417527262 30832610 172165117 508479329-AddedOnRampEdge 508479329 508479332#0 508479332#1-AddedOnRampEdge 508479332#1 157607611 157607611-AddedOffRampEdge 26276999 394110951,157607735#0,394110951
119,taz_69,taz_0,15371862#0 15371862#1 503520926 503520922 687721973 157607744 157607744-AddedOffRampEdge 851559586 124952183 28414589-AddedOnRampEdge 28414589 360948375 509721010#0-AddedOnRampEdge 509721010#0 509721010#1-AddedOnRampEdge 509721010#1,15371862#0,509721010#1
120,taz_69,taz_4,28415095 28415130#0 28415130#1 416130129#1 416130128 28415043 850378488 8947524#1 28357293,28415095,28357293
121,taz_69,taz_65,525720404 15371862#1 503520926 503520922 687721973 157607744 157607744-AddedOffRampEdge 184867444 28414573 283638411 283637999,525720404,283637999
122,taz_69,taz_66,525720404 15371862#1 503520926 503520922 687721973 157607718 124952189 395368018,525720404,395368018
123,taz_69,taz_78,28415095 28415130#0 28415130#1 416130129#1 416130128 28415043 28357206 28357215 417050032 317402151#0,28415095,317402151#0
124,taz_70,taz_0,157751128#0 157751128#2 508479321 508479317 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 687721970 768291609 28414589-AddedOnRampEdge 28414589 360948375 509721010#0-AddedOnRampEdge 509721010#0 509721010#1-AddedOnRampEdge 509721010#1,157751128#0,509721010#1
125,taz_70,taz_1,157751128#0 157751128#2 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 851555734 28464126#0 28464126#1-AddedOnRampEdge 28464126#1 552603209,157751128#0,552603209
126,taz_70,taz_16,157751128#0 157751128#2 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 394159695 394159694 157782429#0,157751128#0,157782429#0
127,taz_70,taz_17,157751128#0 157751128#2 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 157607710 394116561,157751128#0,394116561
128,taz_70,taz_18,157751128#0 157751128#2 508479321 157607759#0 157607759#1 508479365#1-AddedOnRampEdge 508479365#1 417527401 394126786#0,157751128#0,394126786#0
129,taz_70,taz_2,157751128#0 157751128#2 508479321 157607759#0 157607759#1 508479365#1-AddedOnRampEdge 508479365#1 508479370#0 508479370#1-AddedOnRampEdge 508479370#1,157751128#0,508479370#1
130,taz_70,taz_3,416130155 157607733#2 508479332#1-AddedOnRampEdge 508479332#1 157607611 157607611-AddedOffRampEdge 395439805 363648766#1-AddedOnRampEdge 363648766#1 395439800,416130155,395439800
131,taz_70,taz_65,157751128#0 157751128#2 508479321 508479317 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 417514364 28414572 28414573 283638411 283637999,157751128#0,283637999
132,taz_70,taz_67,157751128#0 157751128#2 508479321 508479317 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 417513700 394161435 394161434#0,157751128#0,394161434#0
133,taz_70,taz_68,157751128#0 157751128#2 508479321 508479317 123867444 8925209 508479350 508479355 417513208,157751128#0,417513208
134,taz_70,taz_71,416130155 157607733#2 508479332#1-AddedOnRampEdge 508479332#1 157607611 157607611-AddedOffRampEdge 26276999 394110951,416130155,394110951
135,taz_71,taz_0,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 687721970 768291609 28414589-AddedOnRampEdge 28414589 360948375 509721010#0-AddedOnRampEdge 509721010#0 509721010#1-AddedOnRampEdge 509721010#1,96747684,509721010#1
136,taz_71,taz_1,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 851555734 28464126#0 28464126#1-AddedOnRampEdge 28464126#1 552603209,96747684,552603209
137,taz_71,taz_16,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 394159695 394159694 157782429#0,96747684,157782429#0
138,taz_71,taz_17,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 157607710 394116561,96747684,394116561
139,taz_71,taz_18,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 157607759#0 157607759#1 508479365#1-AddedOnRampEdge 508479365#1 417527401 394126786#0,96747684,394126786#0
140,taz_71,taz_2,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 157607759#0 157607759#1 508479365#1-AddedOnRampEdge 508479365#1 508479370#0 508479370#1-AddedOnRampEdge 508479370#1,96747684,508479370#1
141,taz_71,taz_3,157607703 362549958 395439808 395439806 395439800,157607703,395439800
142,taz_71,taz_65,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 417514364 28414572 28414573 283638411 283637999,96747684,283637999
143,taz_71,taz_67,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 417513700 394161435 394161434#0,96747684,394161434#0
144,taz_71,taz_68,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 8925209 508479350 508479355 417513208,96747684,417513208
145,taz_71,taz_70,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 157607746 394139591 394139595#0,96747684,394139595#0
146,taz_78,taz_0,349958907#1 503590376 503590375 503590373 157750991#1 850746592 850746591 687721973 157607744 157607744-AddedOffRampEdge 851559586 124952183 28414589-AddedOnRampEdge 28414589 360948375 509721010#0-AddedOnRampEdge 509721010#0 509721010#1-AddedOnRampEdge 509721010#1,349958907#1,509721010#1
147,taz_78,taz_4,349958923#1 394112500 395452060 28357257 8947524#1 28357293,349958923#1,28357293
148,taz_78,taz_65,349958907#1 503590376 503590375 503590373 157750991#1 850746592 850746591 687721973 157607744 157607744-AddedOffRampEdge 184867444 28414573 283638411 283637999,349958907#1,283637999
149,taz_78,taz_66,349958907#1 503590376 503590375 503590373 157750991#1 850746592 850746591 687721973 157607718 124952189 395368018,349958907#1,395368018
150,taz_78,taz_69,349958907#1 503590376 503590375 503590373 157750991#1 850746592 157607739 394133936 28414934#0,349958907#1,28414934#0
